# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
# NOTE: only for SDG version - GCAM_v7p1_plus - VanDeVen et al 2026
region,supplysector,subsector,stub.technology,year,capacity.factor
South America_Northern,electricity,wind,wind_storage,1990,0.43
South America_Northern,electricity,wind,wind_storage,2005,0.43
South America_Northern,electricity,wind,wind_storage,2010,0.43
South America_Northern,electricity,wind,wind_storage,2015,0.43
South America_Northern,electricity,wind,wind_storage,2020,0.43
South America_Northern,electricity,wind,wind_storage,2025,0.43
South America_Northern,electricity,wind,wind_storage,2030,0.43
South America_Northern,electricity,wind,wind_storage,2035,0.43
South America_Northern,electricity,wind,wind_storage,2040,0.43
South America_Northern,electricity,wind,wind_storage,2045,0.43
South America_Northern,electricity,wind,wind_storage,2050,0.43
South America_Northern,electricity,wind,wind_storage,2055,0.43
South America_Northern,electricity,wind,wind_storage,2060,0.43
South America_Northern,electricity,wind,wind_storage,2065,0.43
South America_Northern,electricity,wind,wind_storage,2070,0.43
South America_Northern,electricity,wind,wind_storage,2075,0.43
South America_Northern,electricity,wind,wind_storage,2080,0.43
South America_Northern,electricity,wind,wind_storage,2085,0.43
South America_Northern,electricity,wind,wind_storage,2090,0.43
South America_Northern,electricity,wind,wind_storage,2095,0.43
South America_Northern,electricity,wind,wind_storage,2100,0.43
South America_Southern,electricity,wind,wind_storage,1975,0.44
South America_Southern,electricity,wind,wind_storage,1990,0.44
South America_Southern,electricity,wind,wind_storage,2005,0.44
South America_Southern,electricity,wind,wind_storage,2010,0.44
South America_Southern,electricity,wind,wind_storage,2015,0.44
South America_Southern,electricity,wind,wind_storage,2020,0.44
South America_Southern,electricity,wind,wind_storage,2025,0.44
South America_Southern,electricity,wind,wind_storage,2030,0.44
South America_Southern,electricity,wind,wind_storage,2035,0.44
South America_Southern,electricity,wind,wind_storage,2040,0.44
South America_Southern,electricity,wind,wind_storage,2045,0.44
South America_Southern,electricity,wind,wind_storage,2050,0.44
South America_Southern,electricity,wind,wind_storage,2055,0.44
South America_Southern,electricity,wind,wind_storage,2060,0.44
South America_Southern,electricity,wind,wind_storage,2065,0.44
South America_Southern,electricity,wind,wind_storage,2070,0.44
South America_Southern,electricity,wind,wind_storage,2075,0.44
South America_Southern,electricity,wind,wind_storage,2080,0.44
South America_Southern,electricity,wind,wind_storage,2085,0.44
South America_Southern,electricity,wind,wind_storage,2090,0.44
South America_Southern,electricity,wind,wind_storage,2095,0.44
South America_Southern,electricity,wind,wind_storage,2100,0.44
South Asia,electricity,wind,wind_storage,1975,0.43
South Asia,electricity,wind,wind_storage,1990,0.43
South Asia,electricity,wind,wind_storage,2005,0.43
South Asia,electricity,wind,wind_storage,2010,0.43
South Asia,electricity,wind,wind_storage,2015,0.43
South Asia,electricity,wind,wind_storage,2020,0.43
South Asia,electricity,wind,wind_storage,2025,0.43
South Asia,electricity,wind,wind_storage,2030,0.43
South Asia,electricity,wind,wind_storage,2035,0.43
South Asia,electricity,wind,wind_storage,2040,0.43
South Asia,electricity,wind,wind_storage,2045,0.43
South Asia,electricity,wind,wind_storage,2050,0.43
South Asia,electricity,wind,wind_storage,2055,0.43
South Asia,electricity,wind,wind_storage,2060,0.43
South Asia,electricity,wind,wind_storage,2065,0.43
South Asia,electricity,wind,wind_storage,2070,0.43
South Asia,electricity,wind,wind_storage,2075,0.43
South Asia,electricity,wind,wind_storage,2080,0.43
South Asia,electricity,wind,wind_storage,2085,0.43
South Asia,electricity,wind,wind_storage,2090,0.43
South Asia,electricity,wind,wind_storage,2095,0.43
South Asia,electricity,wind,wind_storage,2100,0.43
South Korea,electricity,wind,wind_storage,1975,0.36
South Korea,electricity,wind,wind_storage,1990,0.36
South Korea,electricity,wind,wind_storage,2005,0.36
South Korea,electricity,wind,wind_storage,2010,0.36
South Korea,electricity,wind,wind_storage,2015,0.36
South Korea,electricity,wind,wind_storage,2020,0.36
South Korea,electricity,wind,wind_storage,2025,0.36
South Korea,electricity,wind,wind_storage,2030,0.36
South Korea,electricity,wind,wind_storage,2035,0.36
South Korea,electricity,wind,wind_storage,2040,0.36
South Korea,electricity,wind,wind_storage,2045,0.36
South Korea,electricity,wind,wind_storage,2050,0.36
South Korea,electricity,wind,wind_storage,2055,0.36
South Korea,electricity,wind,wind_storage,2060,0.36
South Korea,electricity,wind,wind_storage,2065,0.36
South Korea,electricity,wind,wind_storage,2070,0.36
South Korea,electricity,wind,wind_storage,2075,0.36
South Korea,electricity,wind,wind_storage,2080,0.36
South Korea,electricity,wind,wind_storage,2085,0.36
South Korea,electricity,wind,wind_storage,2090,0.36
South Korea,electricity,wind,wind_storage,2095,0.36
South Korea,electricity,wind,wind_storage,2100,0.36
Southeast Asia,electricity,wind,wind_storage,1975,0.43
Southeast Asia,electricity,wind,wind_storage,1990,0.43
Southeast Asia,electricity,wind,wind_storage,2005,0.43
Southeast Asia,electricity,wind,wind_storage,2010,0.43
Southeast Asia,electricity,wind,wind_storage,2015,0.43
Southeast Asia,electricity,wind,wind_storage,2020,0.43
Southeast Asia,electricity,wind,wind_storage,2025,0.43
Southeast Asia,electricity,wind,wind_storage,2030,0.43
Southeast Asia,electricity,wind,wind_storage,2035,0.43
Southeast Asia,electricity,wind,wind_storage,2040,0.43
Southeast Asia,electricity,wind,wind_storage,2045,0.43
Southeast Asia,electricity,wind,wind_storage,2050,0.43
Southeast Asia,electricity,wind,wind_storage,2055,0.43
Southeast Asia,electricity,wind,wind_storage,2060,0.43
Southeast Asia,electricity,wind,wind_storage,2065,0.43
Southeast Asia,electricity,wind,wind_storage,2070,0.43
Southeast Asia,electricity,wind,wind_storage,2075,0.43
Southeast Asia,electricity,wind,wind_storage,2080,0.43
Southeast Asia,electricity,wind,wind_storage,2085,0.43
Southeast Asia,electricity,wind,wind_storage,2090,0.43
Southeast Asia,electricity,wind,wind_storage,2095,0.43
Southeast Asia,electricity,wind,wind_storage,2100,0.43
Taiwan,electricity,wind,wind_storage,1975,0.39
Taiwan,electricity,wind,wind_storage,1990,0.39
Taiwan,electricity,wind,wind_storage,2005,0.39
Taiwan,electricity,wind,wind_storage,2010,0.39
Taiwan,electricity,wind,wind_storage,2015,0.39
Taiwan,electricity,wind,wind_storage,2020,0.39
Taiwan,electricity,wind,wind_storage,2025,0.39
Taiwan,electricity,wind,wind_storage,2030,0.39
Taiwan,electricity,wind,wind_storage,2035,0.39
Taiwan,electricity,wind,wind_storage,2040,0.39
Taiwan,electricity,wind,wind_storage,2045,0.39
Taiwan,electricity,wind,wind_storage,2050,0.39
Taiwan,electricity,wind,wind_storage,2055,0.39
Taiwan,electricity,wind,wind_storage,2060,0.39
Taiwan,electricity,wind,wind_storage,2065,0.39
Taiwan,electricity,wind,wind_storage,2070,0.39
Taiwan,electricity,wind,wind_storage,2075,0.39
Taiwan,electricity,wind,wind_storage,2080,0.39
Taiwan,electricity,wind,wind_storage,2085,0.39
Taiwan,electricity,wind,wind_storage,2090,0.39
Taiwan,electricity,wind,wind_storage,2095,0.39
Taiwan,electricity,wind,wind_storage,2100,0.39
Argentina,electricity,wind,wind_storage,1975,0.45
Argentina,electricity,wind,wind_storage,1990,0.45
Argentina,electricity,wind,wind_storage,2005,0.45
Argentina,electricity,wind,wind_storage,2010,0.45
Argentina,electricity,wind,wind_storage,2015,0.45
Argentina,electricity,wind,wind_storage,2020,0.45
Argentina,electricity,wind,wind_storage,2025,0.45
Argentina,electricity,wind,wind_storage,2030,0.45
Argentina,electricity,wind,wind_storage,2035,0.45
Argentina,electricity,wind,wind_storage,2040,0.45
Argentina,electricity,wind,wind_storage,2045,0.45
Argentina,electricity,wind,wind_storage,2050,0.45
Argentina,electricity,wind,wind_storage,2055,0.45
Argentina,electricity,wind,wind_storage,2060,0.45
Argentina,electricity,wind,wind_storage,2065,0.45
Argentina,electricity,wind,wind_storage,2070,0.45
Argentina,electricity,wind,wind_storage,2075,0.45
Argentina,electricity,wind,wind_storage,2080,0.45
Argentina,electricity,wind,wind_storage,2085,0.45
Argentina,electricity,wind,wind_storage,2090,0.45
Argentina,electricity,wind,wind_storage,2095,0.45
Argentina,electricity,wind,wind_storage,2100,0.45
Colombia,electricity,wind,wind_storage,1975,0.4
Colombia,electricity,wind,wind_storage,1990,0.4
Colombia,electricity,wind,wind_storage,2005,0.4
Colombia,electricity,wind,wind_storage,2010,0.4
Colombia,electricity,wind,wind_storage,2015,0.4
Colombia,electricity,wind,wind_storage,2020,0.4
Colombia,electricity,wind,wind_storage,2025,0.4
Colombia,electricity,wind,wind_storage,2030,0.4
Colombia,electricity,wind,wind_storage,2035,0.4
Colombia,electricity,wind,wind_storage,2040,0.4
Colombia,electricity,wind,wind_storage,2045,0.4
Colombia,electricity,wind,wind_storage,2050,0.4
Colombia,electricity,wind,wind_storage,2055,0.4
Colombia,electricity,wind,wind_storage,2060,0.4
Colombia,electricity,wind,wind_storage,2065,0.4
Colombia,electricity,wind,wind_storage,2070,0.4
Colombia,electricity,wind,wind_storage,2075,0.4
Colombia,electricity,wind,wind_storage,2080,0.4
Colombia,electricity,wind,wind_storage,2085,0.4
Colombia,electricity,wind,wind_storage,2090,0.4
Colombia,electricity,wind,wind_storage,2095,0.4
Colombia,electricity,wind,wind_storage,2100,0.4
USA,electricity,wind,wind,1975,0.46
USA,electricity,wind,wind,1990,0.46
USA,electricity,wind,wind,2005,0.46
USA,electricity,wind,wind,2010,0.46
USA,electricity,wind,wind,2015,0.46
USA,electricity,wind,wind,2020,0.46
USA,electricity,wind,wind,2025,0.46
USA,electricity,wind,wind,2030,0.46
USA,electricity,wind,wind,2035,0.46
USA,electricity,wind,wind,2040,0.46
USA,electricity,wind,wind,2045,0.46
USA,electricity,wind,wind,2050,0.46
USA,electricity,wind,wind,2055,0.46
USA,electricity,wind,wind,2060,0.46
USA,electricity,wind,wind,2065,0.46
USA,electricity,wind,wind,2070,0.46
USA,electricity,wind,wind,2075,0.46
USA,electricity,wind,wind,2080,0.46
USA,electricity,wind,wind,2085,0.46
USA,electricity,wind,wind,2090,0.46
USA,electricity,wind,wind,2095,0.46
USA,electricity,wind,wind,2100,0.46
Africa_Eastern,electricity,wind,wind,1975,0.41
Africa_Eastern,electricity,wind,wind,1990,0.41
Africa_Eastern,electricity,wind,wind,2005,0.41
Africa_Eastern,electricity,wind,wind,2010,0.41
Africa_Eastern,electricity,wind,wind,2015,0.41
Africa_Eastern,electricity,wind,wind,2020,0.41
Africa_Eastern,electricity,wind,wind,2025,0.41
Africa_Eastern,electricity,wind,wind,2030,0.41
Africa_Eastern,electricity,wind,wind,2035,0.41
Africa_Eastern,electricity,wind,wind,2040,0.41
Africa_Eastern,electricity,wind,wind,2045,0.41
Africa_Eastern,electricity,wind,wind,2050,0.41
Africa_Eastern,electricity,wind,wind,2055,0.41
Africa_Eastern,electricity,wind,wind,2060,0.41
Africa_Eastern,electricity,wind,wind,2065,0.41
Africa_Eastern,electricity,wind,wind,2070,0.41
Africa_Eastern,electricity,wind,wind,2075,0.41
Africa_Eastern,electricity,wind,wind,2080,0.41
Africa_Eastern,electricity,wind,wind,2085,0.41
Africa_Eastern,electricity,wind,wind,2090,0.41
Africa_Eastern,electricity,wind,wind,2095,0.41
Africa_Eastern,electricity,wind,wind,2100,0.41
Africa_Northern,electricity,wind,wind,1975,0.46
Africa_Northern,electricity,wind,wind,1990,0.46
Africa_Northern,electricity,wind,wind,2005,0.46
Africa_Northern,electricity,wind,wind,2010,0.46
Africa_Northern,electricity,wind,wind,2015,0.46
Africa_Northern,electricity,wind,wind,2020,0.46
Africa_Northern,electricity,wind,wind,2025,0.46
Africa_Northern,electricity,wind,wind,2030,0.46
Africa_Northern,electricity,wind,wind,2035,0.46
Africa_Northern,electricity,wind,wind,2040,0.46
Africa_Northern,electricity,wind,wind,2045,0.46
Africa_Northern,electricity,wind,wind,2050,0.46
Africa_Northern,electricity,wind,wind,2055,0.46
Africa_Northern,electricity,wind,wind,2060,0.46
Africa_Northern,electricity,wind,wind,2065,0.46
Africa_Northern,electricity,wind,wind,2070,0.46
Africa_Northern,electricity,wind,wind,2075,0.46
Africa_Northern,electricity,wind,wind,2080,0.46
Africa_Northern,electricity,wind,wind,2085,0.46
Africa_Northern,electricity,wind,wind,2090,0.46
Africa_Northern,electricity,wind,wind,2095,0.46
Africa_Northern,electricity,wind,wind,2100,0.46
Africa_Southern,electricity,wind,wind,1975,0.34
Africa_Southern,electricity,wind,wind,1990,0.34
Africa_Southern,electricity,wind,wind,2005,0.34
Africa_Southern,electricity,wind,wind,2010,0.34
Africa_Southern,electricity,wind,wind,2015,0.34
Africa_Southern,electricity,wind,wind,2020,0.34
Africa_Southern,electricity,wind,wind,2025,0.34
Africa_Southern,electricity,wind,wind,2030,0.34
Africa_Southern,electricity,wind,wind,2035,0.34
Africa_Southern,electricity,wind,wind,2040,0.34
Africa_Southern,electricity,wind,wind,2045,0.34
Africa_Southern,electricity,wind,wind,2050,0.34
Africa_Southern,electricity,wind,wind,2055,0.34
Africa_Southern,electricity,wind,wind,2060,0.34
Africa_Southern,electricity,wind,wind,2065,0.34
Africa_Southern,electricity,wind,wind,2070,0.34
Africa_Southern,electricity,wind,wind,2075,0.34
Africa_Southern,electricity,wind,wind,2080,0.34
Africa_Southern,electricity,wind,wind,2085,0.34
Africa_Southern,electricity,wind,wind,2090,0.34
Africa_Southern,electricity,wind,wind,2095,0.34
Africa_Southern,electricity,wind,wind,2100,0.34
Africa_Western,electricity,wind,wind,1975,0.42
Africa_Western,electricity,wind,wind,1990,0.42
Africa_Western,electricity,wind,wind,2005,0.42
Africa_Western,electricity,wind,wind,2010,0.42
Africa_Western,electricity,wind,wind,2015,0.42
Africa_Western,electricity,wind,wind,2020,0.42
Africa_Western,electricity,wind,wind,2025,0.42
Africa_Western,electricity,wind,wind,2030,0.42
Africa_Western,electricity,wind,wind,2035,0.42
Africa_Western,electricity,wind,wind,2040,0.42
Africa_Western,electricity,wind,wind,2045,0.42
Africa_Western,electricity,wind,wind,2050,0.42
Africa_Western,electricity,wind,wind,2055,0.42
Africa_Western,electricity,wind,wind,2060,0.42
Africa_Western,electricity,wind,wind,2065,0.42
Africa_Western,electricity,wind,wind,2070,0.42
Africa_Western,electricity,wind,wind,2075,0.42
Africa_Western,electricity,wind,wind,2080,0.42
Africa_Western,electricity,wind,wind,2085,0.42
Africa_Western,electricity,wind,wind,2090,0.42
Africa_Western,electricity,wind,wind,2095,0.42
Africa_Western,electricity,wind,wind,2100,0.42
Australia_NZ,electricity,wind,wind,1975,0.46
Australia_NZ,electricity,wind,wind,1990,0.46
Australia_NZ,electricity,wind,wind,2005,0.46
Australia_NZ,electricity,wind,wind,2010,0.46
Australia_NZ,electricity,wind,wind,2015,0.46
Australia_NZ,electricity,wind,wind,2020,0.46
Australia_NZ,electricity,wind,wind,2025,0.46
Australia_NZ,electricity,wind,wind,2030,0.46
Australia_NZ,electricity,wind,wind,2035,0.46
Australia_NZ,electricity,wind,wind,2040,0.46
Australia_NZ,electricity,wind,wind,2045,0.46
Australia_NZ,electricity,wind,wind,2050,0.46
Australia_NZ,electricity,wind,wind,2055,0.46
Australia_NZ,electricity,wind,wind,2060,0.46
Australia_NZ,electricity,wind,wind,2065,0.46
Australia_NZ,electricity,wind,wind,2070,0.46
Australia_NZ,electricity,wind,wind,2075,0.46
Australia_NZ,electricity,wind,wind,2080,0.46
Australia_NZ,electricity,wind,wind,2085,0.46
Australia_NZ,electricity,wind,wind,2090,0.46
Australia_NZ,electricity,wind,wind,2095,0.46
Australia_NZ,electricity,wind,wind,2100,0.46
Brazil,electricity,wind,wind,1975,0.42
Brazil,electricity,wind,wind,1990,0.42
Brazil,electricity,wind,wind,2005,0.42
Brazil,electricity,wind,wind,2010,0.42
Brazil,electricity,wind,wind,2015,0.42
Brazil,electricity,wind,wind,2020,0.42
Brazil,electricity,wind,wind,2025,0.42
Brazil,electricity,wind,wind,2030,0.42
Brazil,electricity,wind,wind,2035,0.42
Brazil,electricity,wind,wind,2040,0.42
Brazil,electricity,wind,wind,2045,0.42
Brazil,electricity,wind,wind,2050,0.42
Brazil,electricity,wind,wind,2055,0.42
Brazil,electricity,wind,wind,2060,0.42
Brazil,electricity,wind,wind,2065,0.42
Brazil,electricity,wind,wind,2070,0.42
Brazil,electricity,wind,wind,2075,0.42
Brazil,electricity,wind,wind,2080,0.42
Brazil,electricity,wind,wind,2085,0.42
Brazil,electricity,wind,wind,2090,0.42
Brazil,electricity,wind,wind,2095,0.42
Brazil,electricity,wind,wind,2100,0.42
Canada,electricity,wind,wind,1975,0.46
Canada,electricity,wind,wind,1990,0.46
Canada,electricity,wind,wind,2005,0.46
Canada,electricity,wind,wind,2010,0.46
Canada,electricity,wind,wind,2015,0.46
Canada,electricity,wind,wind,2020,0.46
Canada,electricity,wind,wind,2025,0.46
Canada,electricity,wind,wind,2030,0.46
Canada,electricity,wind,wind,2035,0.46
Canada,electricity,wind,wind,2040,0.46
Canada,electricity,wind,wind,2045,0.46
Canada,electricity,wind,wind,2050,0.46
Canada,electricity,wind,wind,2055,0.46
Canada,electricity,wind,wind,2060,0.46
Canada,electricity,wind,wind,2065,0.46
Canada,electricity,wind,wind,2070,0.46
Canada,electricity,wind,wind,2075,0.46
Canada,electricity,wind,wind,2080,0.46
Canada,electricity,wind,wind,2085,0.46
Canada,electricity,wind,wind,2090,0.46
Canada,electricity,wind,wind,2095,0.46
Canada,electricity,wind,wind,2100,0.46
Central America and Caribbean,electricity,wind,wind,1975,0.46
Central America and Caribbean,electricity,wind,wind,1990,0.46
Central America and Caribbean,electricity,wind,wind,2005,0.46
Central America and Caribbean,electricity,wind,wind,2010,0.46
Central America and Caribbean,electricity,wind,wind,2015,0.46
Central America and Caribbean,electricity,wind,wind,2020,0.46
Central America and Caribbean,electricity,wind,wind,2025,0.46
